PROPERTY_ID,LOCATION,TOTAL_AREA,PRICE,PREDICTED_PRICE
8173,"Noapara, Barasat,Kolkata",736,3500000,3494100.0
8174,"Divine Niketan,1925, Chak Garia, Santoshpur,Kolkata",1350,7000000,7000000.0
8175,"Gostotala New Scheme,Baidyapara, Garia,Kolkata",877,3700000,3705300.0
8176,"New Town, Kolkata",1280,6000000,6025730.0
8177,"Bijoygarh, Kolkata",610,2000000,2044150.0
8178,"Swastik,Jadavpur University Campus Area, Jadavpur,Kolkata",1700,8500000,8496500.0
8179,"Shantoneer Apartment Belgharia,Verner Lane, Belghoria,Kolkata",907,3200000,3189000.0
8180,"Fartabad, Garia,Kolkata",630,2500000,2510400.0
8181,"Parnasree, Behala,Kolkata",2450,10000000,9992000.0
8182,"Apartment ,Sikdar Para, Behala,Kolkata",984,2700000,2689500.0
8183,"Tk Construction ,Madhyamgram, Kolkata",400,650000,664540.0
8184,"Shyamalima,Nagerbazar, Kolkata",620,2000000,2020890.0
8185,"Hai Chai Abasan,Block B, Kalyani,Kolkata",1000,4200000,4200000.0
8186,"Silpara, Purba Barisha,Kolkata",900,2800000,2789400.0
8187,"Reekjoyoni, Rajarhat,Kolkata",800,2240000,2249750.0
8188,"Debangan Nibas,Bonhooghly On Bt Road, Baranagar,Kolkata",818,3300000,3298850.0
8189,"Bongaon ,Bangaon, Kolkata",2600,7200000,7231000.0
8190,"Kirti Apartments ,Purbasan, Thakurpukur,Kolkata",715,2500000,2498890.0
8191,"Gilt Apartments Sonarpur Future Engineering College ,Sonarpur, Kolkata",457,1461000,1464010.0
8192,"Gilt Apartments Beside Future Engineering College,Sonarpur, Kolkata",707,2261000,2256750.0
8193,"Nandi Bagan, Haltu,Kolkata",850,4500000,4500000.0
8194,"Srijita Xi,Bansdroni Government Colony, Bansdroni,Kolkata",1148,6000000,6002250.0
8195,"New Town, Kolkata",1450,8400000,8412500.0
8196,"Brindhavan,Bosepukur, Kasba,Kolkata",1300,7200000,7208390.0
8197,"Jagatpur, Baguiati,Kolkata",985,6000000,5971000.0
8198,"Ramchandrapur, Kolkata",1251,6800000,6771500.0
8199,"Mohisbathan, Salt Lake City,Kolkata",1475,10700000,10717000.0
8200,"Kamalgazi, Kolkata",930,3800000,3794600.0
8201,"Action Area Iii, New Town,Kolkata",650,3050000,3043500.0
8202,"Hatiara, Rajarhat,Kolkata",1499,9500000,9492000.0
8203,"Jagadishpur, Rajarhat,Kolkata",1077,6500000,6500000.0
8204,"New Town, Kolkata",1386,7500000,7501500.0
8205,"Jagadishpur, Rajarhat,Kolkata",1300,9000000,9006000.0
8206,"Mohisbathan, Salt Lake City,Kolkata",1090,7600000,7525700.0
8207,"Srijoni Housing, Madhyamgram,Kolkata",664,4800000,4761990.0
8208,"Sharada Pally, Rahara,Kolkata",970,4500000,4498000.0
8209,"Tiljala, Kolkata",1600,13000000,12987000.0
8210,"Daulatpur, Pailan,Kolkata",760,4600000,4600000.0
8211,"Majarhati, New Town,Kolkata",1360,9600000,9606500.0
8212,"Math Bagan, Sodepur,Kolkata",810,4000000,3987490.0
8213,"New Town, Kolkata",1880,20500000,20524000.0
8214,"Chowhati Battola Bazar, Rajpur,Kolkata",915,3400000,3393950.0
8215,"Barasat, Kolkata",1522,4400000,4333000.0
8216,"Bonhooghly On Bt Road, Baranagar,Kolkata",589,6000000,5981360.0
8217,"Madhyamgram, Kolkata",376,2500000,2516750.0
8218,"Kulinpara, Khardah,Kolkata",552,2700000,2687000.0
8219,"Gopalpur Gram, Rajarhat,Kolkata",765,3300000,3305250.0
8220,"Tangra, Kolkata",2150,38500000,38563000.0
8221,"Natunpara, Baruipur,Kolkata",695,3200000,3190400.0
8222,"Amarabati, Sodepur,Kolkata",994,5000000,5012000.0
8223,"Parbangla, Mahheshtala,Kolkata",1236,4800000,4786000.0
8224,"Harinavi, Kolkata",1200,3900000,3903900.0
8225,"Harinavi, Kolkata",1200,3900000,3902400.0
8226,"Tangra, Kolkata",1500,11500000,11554000.0
8227,"Ramchandrapur, Narendrapur,Kolkata",1505,6500000,6494000.0
8228,"Natunpara, Baruipur,Kolkata",1152,9500000,9484000.0
8229,"Rajarhat, Kolkata",870,4500000,4499000.0
8230,"Bonhooghly On Bt Road, Baranagar,Kolkata",1290,7600000,7602250.0
8231,"Jagatpur, Baguiati,Kolkata",1343,8000000,7994100.0
8232,"Natunpara, Baruipur,Kolkata",695,3090000,3113900.0
8233,"Vedic Village, Kolkata",1365,4800000,4662000.0
8234,"Patipukur, Kolkata",1287,7080000,7095210.0
8235,"Fartabad, Garia,Kolkata",1031,4900000,4888900.0
8236,"Bardhanpalli, Joka,Kolkata",2000,6500000,6442000.0
8237,"Jagadishpur, Rajarhat,Kolkata",1400,8200000,8225000.0
8238,"Jagatpur, Baguiati,Kolkata",1164,5800000,5795500.0
8239,"Hatiara, Rajarhat,Kolkata",1164,5800000,5794500.0
8240,"Bonhooghly On Bt Road, Baranagar,Kolkata",1395,9000000,8992000.0
8241,"Bonhooghly On Bt Road, Baranagar,Kolkata",1014,6400000,6469460.0
8242,"Parbangla, Mahheshtala,Kolkata",1377,3500000,3517000.0
8243,"Bonhooghly On Bt Road, Dunlop,Kolkata",1014,6800000,6810990.0
8244,"Sharada Pally, Rahara,Kolkata",640,2150000,2146460.0
8245,"Barasat, Kolkata",900,2300000,2279000.0
8246,"Patipukur, Kolkata",1287,7079000,7080060.0
8247,"Patipukur, Kolkata",1287,7079000,7080060.0
8248,"Jagatipota, Kolkata",1054,7000000,6990000.0
8249,"Chowhati Battola Bazar, Rajpur,Kolkata",999,2750000,2741500.0
8250,"Chowhati Battola Bazar, Rajpur,Kolkata",999,2800000,2792000.0
8251,"Teghoria, Kolkata",872,3999000,4029750.0
8252,"Chowhati Battola Bazar, Rajpur,Kolkata",1166,3600000,3606500.0
8253,"2 Bhk Flats In New Town,Chakpachuria, New Town,Kolkata",882,4307000,4311100.0
8254,"Lake Road,Manoharpukur, Kalighat,Kolkata",1350,11500000,11494000.0
8255,"Mahajati Nagar, Birati,Kolkata",991,5200000,5219000.0
8256,"Joy Hind Polly ,Anandapuri, Barrackpore,Kolkata",890,4600000,4586000.0
8257,"Swasti Nagar, Panihati,Kolkata",788,3670000,3660100.0
8258,"1B Live Corner Nayabad,Chit Kalikapur, Mukundapur,Kolkata",770,3000000,3000000.0
8259,"Noapara, Barasat,Kolkata",802,2500000,2498600.0
8260,"Mahajati Nagar, Birati,Kolkata",1200,3300000,3288000.0
8261,"Rajendra Prasad Colony, Tollygunge,Kolkata",1360,9000000,9012550.0
8262,"Hati Bagan, Shyambazar,Kolkata",1525,13000000,12892000.0
8263,"Aster Morya More Avenue,Sangati Colony, Netaji Nagar,Kolkata",1050,7000000,6998000.0
8264,"Bahiragath Colony, South Dum Dum,Kolkata",1300,4600000,4562500.0
8265,"Chowhati Battola Bazar, Rajpur,Kolkata",999,3000000,3000000.0
8266,"Radhe Krishna Apartment,Ghosh Para, Keshtopur,Kolkata",1200,3500000,3499000.0
8267,"Parnasree, Behala,Kolkata",700,4000000,4000000.0
8268,"Chowhati Battola Bazar, Rajpur,Kolkata",1166,3500000,3508970.0
8269,"Pratiraksha Nagar, Birati,Kolkata",883,5100000,5087200.0
8270,"Noapara, Barasat,Kolkata",750,2609000,2595980.0
8271,"Amarpalli, South Dum Dum,Kolkata",1583,7500000,7538500.0
8272,"Ramchandrapur, Narendrapur,Kolkata",1145,4500000,4517000.0
8273,"Noapara, Barasat,Kolkata",890,2400000,2442650.0
8274,"New Town, Kolkata",970,8000000,8015000.0
8275,"Sukhpally, Haltu,Kolkata",1050,5200000,5197760.0
8276,"Nandan,Nandan Kanan, Santoshpur,Kolkata",1220,6500000,6496700.0
8277,"Sarojini Kutir,Desh Bandhu Nagar, Baguiati,Kolkata",1250,4200000,4188500.0
8278,"Action Area I, New Town,Kolkata",1336,7500000,7497000.0
8279,"Gopalpur Gram, Rajarhat,Kolkata",1180,5600000,5618980.0
8280,"Tripura Sundari Apartment,Banerjee Para, Boral,Kolkata",850,4000000,4000000.0
8281,"Joyram Appartment,Amarabati, Sodepur,Kolkata",665,2200000,2199000.0
8282,"Ramchandrapur, Narendrapur,Kolkata",1400,5500000,5509000.0
8283,"Panchanan Tala, Behala,Kolkata",1000,4950000,4928500.0
8284,"Bandhabnagar, South Dum Dum,Kolkata",700,2080000,2072200.0
8285,"Siddha Galaxia Phase 2,Jagatpur, Baguiati,Kolkata",1040,7000000,6997000.0
8286,"Dutta Bagan, Paikpara,Kolkata",595,3200000,3202700.0
8287,"Fartabad, Garia,Kolkata",720,2300000,2297910.0
8288,"Chowhati Battola Bazar, Rajpur,Kolkata",1156,4000000,3993000.0
8289,"Fartabad, Garia,Kolkata",1135,5000000,5011000.0
8290,"Greater Bakul Bithi, Thakurpukur,Kolkata",850,3500000,3497500.0
8291,"Khalisha Kota, Birati,Kolkata",1458,7500000,7499000.0
8292,"Shova Apartments,Madhyamgram, Kolkata",1850,5600000,5648500.0
8293,"Skylark 3,Jaiprakash Nagar, Khardah,Kolkata",840,3300000,3296000.0
8294,"Kendriya Vihar Phase 2 Kolkata,Khalisha Kota, Birati,Kolkata",1458,7600000,7523000.0
8295,"Lake Terrace, Ballygunge,Kolkata",1640,22500000,22554000.0
8296,"Dakshin Jagatdal, Narendrapur,Kolkata",1012,4500000,4492500.0
8297,"Baliya, Garia,Kolkata",956,4800000,4781580.0
8298,"Nataraj 2,Fartabad, Garia,Kolkata",1111,4000000,4020460.0
8299,"Sonarpur, Kolkata",1211,5000000,5014020.0
8300,"Kulia, Beliaghata,Kolkata",1500,13000000,13005000.0
8301,"Pal Para, Mahheshtala,Kolkata",712,3000000,3000000.0
8302,"Action Area I, New Town,Kolkata",1500,8500000,8503000.0
8303,"Arjunpur, Kaikhali,Kolkata",915,3900000,3929000.0
8304,"New Town, Kolkata",1100,13000000,13037000.0
8305,"Building Behala,Sikdar Para, Behala,Kolkata",800,4500000,4502000.0
8306,"Swapnamanjil,Adipally, Santoshpur,Kolkata",970,3200000,3201000.0
8307,"Narendrapur, Kolkata",1530,6300000,6301000.0
8308,"Udayan Pally, Keshtopur,Kolkata",1350,6350000,6336680.0
8309,"Shivam,Biswanath Colony, Sinthi,Kolkata",1000,4500000,4500000.0
8310,"Narendrapur, Kolkata",1530,6300000,6301000.0
8311,"Bratachari Gram, Joka,Kolkata",1200,5000000,5004980.0
8312,"Chowhati, Rajpur,Kolkata",600,1700000,1701100.0
8313,"Rajendra Prasad Colony, Tollygunge,Kolkata",1360,9000000,9012550.0
8314,"Fartabad, Garia,Kolkata",802,3600000,3599100.0
8315,"Apc Road Abasan,Fariapukur, Shyambazar,Kolkata",1550,12500000,12494000.0
8316,"Promoter,Verner Lane, Belghoria,Kolkata",930,4500000,4500000.0
8317,"Rajarhat, Kolkata",864,5400000,5400000.0
8318,"Amarabati, Sodepur,Kolkata",960,3800000,3814100.0
8319,"Chowhati Battola Bazar, Rajpur,Kolkata",1140,4000000,4010500.0
8320,"Sahapur, New Alipore,Kolkata",1575,10000000,10014000.0
8321,"Krishnapur, Keshtopur,Kolkata",934,4700000,4715660.0
8322,"Palpara, Baranagar,Kolkata",1200,5800000,5802000.0
8323,"Purba Diganta, Santoshpur,Kolkata",1467,4100000,4083100.0
8324,"Chhayaneer Apartments,Golf Gardens, Tollygunge,Kolkata",854,5500000,5484500.0
8325,"Rajendra Prasad Colony, Tollygunge,Kolkata",914,4800000,4778500.0
8326,"Malir Bagan, Paschim Barisha,Kolkata",840,3024000,3033540.0
8327,"Chowdhary Para, Rahara,Kolkata",1100,3200000,3207000.0
8328,"Amarabati, Sodepur,Kolkata",840,6000000,5997000.0
8329,"Airport City Phase,Airport Area Barrackpore, Barrackpore,Kolkata",1220,7600000,7594190.0
8330,"White Meadows,Chowhati, Rajpur,Kolkata",600,3900000,3884000.0
8331,"Griham Appartment ,Baghbazar, Kolkata",1145,7500000,7490000.0
8332,"Kodalla, Malancha Mahi Nagar,Kolkata",834,4500000,4494000.0
8333,"Modern Park, Santoshpur,Kolkata",800,3500000,3498980.0
8334,"Mig Housing, Tala,Kolkata",1225,15000000,14545000.0
8335,"Urbana,Metropoliton, Tangra,Kolkata",3528,50000000,50290000.0
8336,"Hana Para, Keshtopur,Kolkata",1225,7000000,7004140.0
8337,"Purbasan, Thakurpukur,Kolkata",894,4325000,4332570.0
8338,"Jagatpur, Baguiati,Kolkata",844,4800000,4788000.0
8339,"Panchadeep ,Purbachal, Haltu,Kolkata",800,4300000,4339000.0
8340,"Kalikapur, Kolkata",650,4000000,4001320.0
8341,"Shivam Appt,Madhyamgram, Kolkata",993,5000000,5022000.0
8342,"Building At Jidhpur Park,Jodhpur Park, Kolkata",1200,12000000,11975000.0
8343,"Sukhpally, Haltu,Kolkata",724,3850000,3879100.0
8344,"Diamond City West, Sarsuna,Kolkata",980,5500000,5501000.0
8345,"Krishna Residency,Hana Para, Keshtopur,Kolkata",1400,6000000,6000000.0
8346,"New Town, Kolkata",1377,17500000,17560000.0
8347,"Desh Bandhu Nagar, Baguiati,Kolkata",2625,15500000,15681000.0
8348,"Kalighat, Kolkata",1134,11000000,11010000.0
8349,"Ps Jiva,Kankurgachi, Kolkata",1490,24000000,23874000.0
8350,"Tollygunge Emergency Police Housing Estate, Tollygunge,Kolkata",900,6500000,6500000.0
8351,"Mukundapur, Kolkata",1107,9500000,9471000.0
8352,"Socity,Natunpara, Baruipur,Kolkata",650,2000000,2001000.0
8353,"Bangur, Lake Town,Kolkata",1680,10000000,10014000.0
8354,"Roopsaga Appartment,Naskar Bagan, South Dum Dum,Kolkata",580,1700000,1702800.0
8355,"Tarulata Apartment ,Dum Dum Park, Kolkata",1200,8200000,8218000.0
8356,"Gopalpur Gram, Rajarhat,Kolkata",945,3969000,3968610.0
8357,"Bengal Dcl Uttara,New Town, Kolkata",850,7000000,6985000.0
8358,"Gopalpur Gram, Rajarhat,Kolkata",1172,6000000,5986280.0
8359,"Kamalgazi, Kolkata",690,2500000,2518430.0
8360,"Anandapally, Garia,Kolkata",1213,7500000,7526690.0
8361,"Mayukh Appartment,Kamardanga, Kolkata",1000,7500000,7510000.0
8362,"Mayukh Appartment,Kamardanga, Kolkata",800,4000000,3970600.0
8363,"Rani Rashmoni Bagan, Santoshpur,Kolkata",900,3800000,3793000.0
8364,"Space Paradise,Arjunpur, Kaikhali,Kolkata",1406,6500000,6478960.0
8365,"Paschatya Para, Harinavi,Kolkata",989,4000000,3993600.0
8366,"Hatiara, Rajarhat,Kolkata",973,4400000,4404000.0
8367,"Chowhati Battola Bazar, Rajpur,Kolkata",1189,5000000,5013660.0
8368,"Ramchandrapur, Narendrapur,Kolkata",980,3800000,3807000.0
8369,"Gopalpur Gram, Rajarhat,Kolkata",1124,3300000,3299800.0
8370,"Bandhabnagar, South Dum Dum,Kolkata",1100,8000000,8000000.0
8371,"Jagadishpur, Chotto Chandpur,Kolkata",975,4500000,4484250.0
8372,"Rajarhat, Kolkata",930,4500000,4491000.0
8373,"Chowhati Battola Bazar, Rajpur,Kolkata",1194,4100000,4091500.0
8374,"Ramchandrapur, Narendrapur,Kolkata",900,5400000,5483600.0
8375,"Shreebhumi, Lake Town,Kolkata",1200,25000000,25005000.0
8376,"Smart Homes,Jagatpur, Baguiati,Kolkata",1300,6500000,6500230.0
8377,"Appertment ,Sikdar Para, Behala,Kolkata",900,4500000,4500000.0
8378,"Chit Kalikapur, Mukundapur,Kolkata",357,2000000,1998000.0
8379,"Subhasgram, Kolkata",775,3000000,2993000.0
8380,"Mahamaya Tala, Garia,Kolkata",1360,10000000,9991550.0
8381,"Kaikhali, Kolkata",964,3960000,3964480.0
8382,"Golf Green, Kolkata",1100,7500000,7500000.0
8383,"Ashribad Apartment ,Ramkrishnanagar, Nabapally,Kolkata",750,5600000,5620000.0
8384,"Green Valley,Arjunpur, Kaikhali,Kolkata",1196,5200000,5196940.0
8385,"Nazrul Islam Avenue, Kaikhali,Kolkata",1346,6323000,6320870.0
8386,"Kodalla, Malancha Mahi Nagar,Kolkata",1020,5200000,5175250.0
8387,"Ps  White Meadows,Chowhati, Rajpur,Kolkata",760,3200000,3208800.0
8388,"Sahapur, New Alipore,Kolkata",1034,6000000,5994590.0
8389,"Kodalla, Malancha Mahi Nagar,Kolkata",871,4300000,4299320.0
8390,"Sonarpur, Kolkata",805,3500000,3497100.0
8391,"Ps  Jiva Homes,Kankurgachi, Kolkata",1600,16500000,16424000.0
8392,"Srinagar, Panchpota,Kolkata",990,4600000,4596000.0
8393,"Barasat, Kolkata",1147,2500000,2494000.0
8394,"Fortune Square,Jagatpur, Baguiati,Kolkata",1344,7500000,7508000.0
8395,"Sp Paul Pally, Ariadaha,Kolkata",1303,8500000,8493000.0
8396,"Chowhati, Rajpur,Kolkata",468,1600000,1587000.0
8397,"Emboss Aaloy, Harinavi,Kolkata",867,3400000,3393200.0
8398,"Kalpana Apartment Subhasgram,Subhasgram, Kolkata",850,3000000,3001100.0
8399,"Mononeer Apartment,South Purbachal, Haltu,Kolkata",876,4600000,4594680.0
8400,"Kamal Chaya Complex ,Beharapara, Baruipur,Kolkata",1000,4200000,4200000.0
8401,"The Vedic Village,Jagatpur, Baguiati,Kolkata",1400,7200000,7200000.0
8402,"Siddha Waterfront,Kulinpara, Khardah,Kolkata",1170,4200000,4218000.0
8403,"Rajbari, Dum Dum,Kolkata",1090,5000000,5007220.0
8404,"Basina, Kolkata",1143,4600000,4582000.0
8405,"Cpt Colony, Taratala,Kolkata",1080,9000000,8996000.0
8406,"Cpt Colony, Taratala,Kolkata",1080,9000000,9000000.0
8407,"Cpt Colony, Taratala,Kolkata",1080,9800000,9812000.0
8408,"Satgachi, South Dum Dum,Kolkata",2284,14500000,14294000.0
8409,"Deshbandhu Nagar, Kolkata",1733,10600000,10838000.0
8410,"Teghoria, Kolkata",1500,7500000,7500500.0
8411,"Soham Apartment,Rani Rashmoni Bagan, Santoshpur,Kolkata",425,2000000,2018480.0
8412,"Block A, Lake Town,Kolkata",745,2400000,2424180.0
8413,"Sonarpr,Krishnapur, Keshtopur,Kolkata",1022,3200000,3229270.0
8414,"Harinavi, Kolkata",1125,3500000,3472300.0
8415,"Ghosh Para, Keshtopur,Kolkata",820,2600000,2608000.0
8416,"Greater Bakul Bithi, Thakurpukur,Kolkata",1500,9200000,9219000.0
8417,"Golf Green, Kolkata",1200,6000000,5997000.0
8418,"Vivekananda Apartment ,Madhyamgram, Kolkata",830,1700000,1697000.0
8419,"No 526,Durganagar, North Dum Dum,Kolkata",570,1710000,1718700.0
8420,"Panchanan Tala, Behala,Kolkata",760,3300000,3314550.0
8421,"Madhusudhan Apartment,Desh Bandhu Nagar, Baguiati,Kolkata",970,2500000,2477000.0
8422,"Suraj Tori,Sakher Bazar, Purba Barisha,Kolkata",700,2000000,2021100.0
8423,"Kalikapur, Kolkata",851,5500000,5497000.0
8424,"Babupara, Purba Putiary,Kolkata",680,2250000,2250500.0
8425,"Sahapur Colony,Sahapur, New Alipore,Kolkata",800,2800000,2798000.0
8426,"Rani Rashmoni Bagan, Santoshpur,Kolkata",987,3200000,3192220.0
8427,"Sarada Pally, Kolkata",1491,4500000,4471500.0
8428,"Eden City ,Jagannathgarh, Mahheshtala,Kolkata",1524,5900000,5892500.0
8429,"Kanishka Co,Jadavpur, Kolkata",635,2500000,2502000.0
8430,"Purbachal, Nabapally,Kolkata",1111,3700000,3681000.0
8431,"Radharani,Sahid Colony, Paikpara,Kolkata",810,5200000,5252720.0
8432,"Aranyak Apartment,Arjunpur, Kaikhali,Kolkata",905,3700000,3690900.0
8433,"Balaji Greens,Panchanan Tala, Behala,Kolkata",945,3500000,3506000.0
8434,"Rajendra Prasad Colony, Tollygunge,Kolkata",1500,3500000,3500000.0
8435,"Basundhara Apartment ,Arjunpur, Kaikhali,Kolkata",1200,2800000,2833000.0
8436,"Biswanath Colony, Sinthi,Kolkata",900,7500000,7488000.0
8437,"Airport Gate No. 1, International Airport,Kolkata",780,2600000,2587000.0
8438,"R N Das Road,Tanu Pukur, Dhakuria,Kolkata",500,1990000,1993200.0
8439,"Sree Durga Pally, Paschim Barisha,Kolkata",1100,4300000,4292460.0
8440,"Mandirtala, Kolkata",835,3000000,3010160.0
8441,"Raja Bazar, Kolkata",2000,20500000,20552000.0
8442,"Selimpur, Dhakuria,Kolkata",1100,4800000,4798000.0
8443,"New Town, Kolkata",1500,6800000,6815000.0
8444,"Diamond Park, Joka,Kolkata",902,3200000,3184500.0
8445,"Dumdum ,Rajbari, Dum Dum,Kolkata",560,2500000,2500000.0
8446,"1332 Mahendra Banerjee Road,45 Pally, Behala,Kolkata",700,3000000,2999500.0
8447,"Kalyan Nagar, Rahara,Kolkata",1145,3500000,3501000.0
8448,"Kalighat, Kolkata",1640,20000000,19999000.0
8449,"Aditya Tower ,Satgachi, South Dum Dum,Kolkata",900,5800000,5808890.0
8450,"Sarobar Appartment,Dum Dum Park, Kolkata",1063,3750000,3716000.0
8451,"Gopalpur Gram, Rajarhat,Kolkata",868,3300000,3315000.0
8452,"Shyama Residency ,Bliss Park, Behala,Kolkata",890,3200000,3208000.0
8453,"East Park, Barisha,Kolkata",945,4000000,4001280.0
8454,"Mundapara, Kolkata",900,4400000,4408890.0
8455,"Nirmala Residency,Nivedita Colony, Patipukur,Kolkata",880,5000000,5024000.0
8456,"Maayer Anchal Apartment ,Baguiati, Kolkata",800,2500000,2504500.0
8457,"Vivekananda Housing Complex ,Madhyamgram, Kolkata",1000,1700000,1700700.0
8458,"Banamali Villa,Chittaranjan Colony, Baghajatin,Kolkata",760,3470000,3478350.0
8459,"Sai Apartment ,Emboss Aaloy, Harinavi,Kolkata",1250,3400000,3385000.0
8460,"Regent Place, Regent Park,Kolkata",555,2500000,2509500.0
8461,"Nagerbazar, Kolkata",750,2900000,2883900.0
8462,"Ashwini Nagar, Baguiati,Kolkata",1200,4200000,4187000.0
8463,"Greater Bakul Bithi, Thakurpukur,Kolkata",900,3500000,3501000.0
8464,"Debmalya Appartment ,Dum Dum Park, Kolkata",860,4500000,4476100.0
8465,"Rajendra Prasad Colony, Tollygunge,Kolkata",650,2000000,2000000.0
8466,"Amarabati, Sodepur,Kolkata",800,1600000,1667000.0
8467,"Sherwood Estate,Ramchandrapur, Narendrapur,Kolkata",850,4500000,4500000.0
8468,"Tiljala, Kolkata",724,3950000,3964420.0
8469,"Udayan Pally, Paschim Barisha,Kolkata",825,3200000,3194400.0
8470,"Kamardanga, Kolkata",1220,4500000,4517000.0
8471,"Naskar Para, Prince Anwar Shah Connector,Kolkata",900,4199000,4203920.0
8472,"Sevayatan,Rajbari, Dum Dum,Kolkata",500,1200000,1199000.0
8473,"North Dumdum,Jawpur, South Dum Dum,Kolkata",660,2800000,2803500.0
8474,"Mohini Apartment,Dum Dum Park, Kolkata",834,3700000,3695510.0
8475,"Shanti Nivas Kolkata,Kalikapur, Haltu,Kolkata",900,4200000,4199940.0
8476,"Nalban Bheri, Salt Lake City,Kolkata",1000,6000000,6000000.0
8477,"Arjunpur, Kaikhali,Kolkata",1270,5500000,5477320.0
8478,"Mohini Apartment,Rajbari, Dum Dum,Kolkata",834,3700000,3698000.0
8479,"Bagha Jatin Pally, Baghajatin,Kolkata",680,2250000,2250500.0
8480,"Abalalay ,Vidyasagar, Ganguly Bagan,Kolkata",750,3500000,3493800.0
8481,"New Town, Kolkata",1500,7170000,7191200.0
8482,"Panchanan Tala, Behala,Kolkata",1409,6300000,6345230.0
8483,"New Town, Kolkata",1465,7170000,7180000.0
8484,"Selimpur, Dhakuria,Kolkata",650,3000000,3000500.0
8485,"Subhangi Reseidency,Kamardanga, Kolkata",571,2500000,2497500.0
8486,"Rajbari, Dum Dum,Kolkata",900,3500000,3497000.0
8487,"Bata Colony, Behala Chowrasta,Kolkata",1280,7000000,6997290.0
8488,"Reekjoyoni, Rajarhat,Kolkata",980,2744000,2740750.0
8489,"Reekjoyoni, Rajarhat,Kolkata",1050,2940000,2923500.0
8490,"Sapphire Apartment,Alipore, Kolkata",1900,25000000,24981000.0
8491,"Vivekananda Apartment ,Matagiri Harna Pally, Agarpara,Kolkata",1040,3000000,3032300.0
8492,"Narayan Abasan ,Ghosh Para, Keshtopur,Kolkata",536,1600000,1606000.0
8493,"Pritilota,South Dum Dum, Kolkata",650,2400000,2406500.0
8494,"Ashirwad ,Rajbari, Dum Dum,Kolkata",900,4500000,4500000.0
8495,"Swabhumi Tower,Mandirtala, Kolkata",890,3200000,3208000.0
8496,"Purbasa, Bramhapur,Kolkata",900,3500000,3501000.0
8497,"Madhuja Abasan,Lal Garh Colony, South Dum Dum,Kolkata",560,2000000,1996200.0
8498,"Rajarhat, Kolkata",992,3125000,3093250.0
8499,"Clssic Apartment,South Dum Dum, Kolkata",1041,4100000,4062740.0
8500,"Alipore, Kolkata",1674,20000000,19965000.0
8501,"Rani Rashmoni Bagan, Santoshpur,Kolkata",2216,17000000,17087000.0
8502,"Kohinoor Apartment ,Airport Gate No. 1, International Airport,Kolkata",700,2080000,2075600.0
8503,"Rajendra Prasad Colony, Tollygunge,Kolkata",450,1800000,1799500.0
8504,"Piyush Apartment ,Verner Lane, Belghoria,Kolkata",1100,3800000,3803000.0
8505,"Rajwada Royal Garden,Ramchandrapur, Narendrapur,Kolkata",1424,8500000,8494400.0
8506,"Ranjana Apartment ,Deshbandhu Nagar, Kolkata",885,2850000,2814340.0
8507,"Jubeeli Park, Tollygunge,Kolkata",888,4500000,4499700.0
8508,"Action Area I, New Town,Kolkata",2200,27500000,27617000.0
8509,"Sonar Kella Apartment ,B G Press Colony, Behala,Kolkata",1080,3700000,3697000.0
